id,carat,cut,color,clarity,depth,table,price,x,y,z,g
32076,0.32,Ideal,F,VS2,61.4,55,781,4.42,4.44,2.72,320.0
32077,0.33,Ideal,D,VS2,62.1,56,781,4.44,4.48,2.77,320.0
32078,0.33,Ideal,D,VS2,62.1,54,781,4.43,4.46,2.76,320.0
32079,0.33,Ideal,D,VS2,61.8,56,781,4.45,4.48,2.76,320.0
32080,0.33,Premium,D,VS2,60.7,58,781,4.46,4.5,2.72,320.0
32081,0.33,Very Good,D,VS2,62.8,54,781,4.43,4.46,2.79,320.0
32082,0.33,Very Good,E,VS1,61.6,56,781,4.43,4.46,2.74,320.0
32083,0.33,Ideal,D,VS2,62.3,57,781,4.41,4.45,2.76,320.0
32084,0.33,Ideal,E,VS1,59.6,56,781,4.49,4.54,2.69,320.0
32085,0.33,Ideal,D,VS2,60.9,55,781,4.47,4.5,2.73,320.0
32086,0.33,Ideal,D,VS2,61.9,53,781,4.46,4.49,2.77,320.0
32087,0.33,Premium,E,VS1,60.9,58,781,4.45,4.49,2.72,320.0
32088,0.33,Ideal,D,VS2,62.3,56,781,4.43,4.46,2.77,320.0
32089,0.33,Ideal,D,VS2,62.6,56,781,4.39,4.43,2.76,320.0
32090,0.33,Ideal,D,VS2,61.8,56,781,4.4,4.44,2.73,320.0
32091,0.33,Premium,E,VS1,61.6,58,781,4.41,4.45,2.73,320.0
32092,0.33,Ideal,D,VS2,62.5,55,781,4.41,4.45,2.77,320.0
32093,0.33,Ideal,E,VS1,60.2,57,781,4.48,4.52,2.71,320.0
32094,0.33,Ideal,D,VS2,60.7,57,781,4.46,4.5,2.72,320.0
32095,0.33,Ideal,E,VS1,62.6,57,781,4.4,4.42,2.76,320.0
32096,0.33,Premium,E,VS1,61.5,59,781,4.42,4.46,2.73,320.0
32097,0.33,Ideal,D,VS2,61.9,57,781,4.42,4.47,2.75,320.0
32098,0.33,Ideal,E,VS1,62.7,57,781,4.38,4.45,2.77,320.0
32099,0.33,Ideal,D,VS2,60.9,55,781,4.46,4.5,2.73,320.0
32100,0.33,Ideal,E,VS1,60.6,57,781,4.5,4.54,2.74,321.0
32101,0.33,Ideal,D,VS2,62.1,56,781,4.42,4.47,2.76,321.0
32102,0.33,Ideal,D,VS2,62.5,56,781,4.43,4.46,2.78,321.0
32103,0.33,Ideal,D,VS2,61.9,56,781,4.42,4.44,2.74,321.0
32104,0.33,Premium,D,VS2,61.2,58,781,4.41,4.44,2.71,321.0
32105,0.33,Ideal,D,VS2,62.1,55,781,4.43,4.46,2.76,321.0
32106,0.36,Ideal,D,VS1,61.8,55,781,4.54,4.58,2.82,321.0
32107,0.4,Very Good,I,VVS2,63.7,58,782,4.64,4.68,2.97,321.0
32108,0.35,Ideal,F,VS1,61.9,55,782,4.53,4.58,2.82,321.0
32109,0.36,Ideal,E,VS1,60.9,57,782,4.6,4.63,2.81,321.0
32110,0.47,Ideal,H,SI2,62.4,53,782,4.98,5.02,3.12,321.0
32111,0.47,Ideal,H,SI2,61.8,54,782,5.01,5.05,3.11,321.0
32112,0.3,Very Good,F,VVS1,61.8,55,783,4.32,4.35,2.68,321.0
32113,0.36,Ideal,H,VVS1,62,54,783,4.59,4.61,2.85,321.0
32114,0.25,Ideal,E,VVS1,62.3,53,783,4.08,4.11,2.55,321.0
32115,0.43,Ideal,H,SI1,61.9,55,783,4.84,4.88,3.01,321.0
32116,0.32,Ideal,H,IF,61.9,54.2,783,4.38,4.42,2.72,321.0
32117,0.4,Good,G,VS1,63.4,56,783,4.68,4.72,2.98,321.0
32118,0.39,Very Good,H,VVS2,62.4,57,784,4.67,4.7,2.92,321.0
32119,0.37,Very Good,E,VS1,63.5,59,784,4.55,4.59,2.9,321.0
32120,0.34,Very Good,E,VS1,62.3,53,784,4.47,4.52,2.8,321.0
32121,0.42,Very Good,D,SI1,62.3,58,784,4.8,4.83,3,321.0
32122,0.34,Ideal,F,VVS2,61.7,55,784,4.49,4.52,2.78,321.0
32123,0.47,Ideal,G,SI2,61.3,56,784,4.98,5.01,3.06,321.0
32124,0.47,Ideal,G,SI2,62.4,55,784,4.96,5.01,3.11,321.0
32125,0.4,Good,F,VS2,62.2,61,784,4.71,4.74,2.94,321.0
32126,0.41,Good,J,VS2,64.3,55,784,4.7,4.66,3.01,321.0
32127,0.41,Premium,J,VS2,61.9,59,784,4.74,4.69,2.92,321.0
32128,0.41,Very Good,J,VS2,63.4,56,784,4.73,4.7,2.99,321.0
32129,0.41,Good,I,SI1,63.8,57,784,4.7,4.67,2.99,321.0
32130,0.41,Very Good,G,SI2,63.4,58,784,4.73,4.7,2.99,321.0
32131,0.41,Good,G,SI2,63.6,54,784,4.74,4.7,3,321.0
32132,0.41,Premium,G,SI2,61.4,58,784,4.8,4.75,2.93,321.0
32133,0.41,Premium,F,SI2,60.9,58,784,4.82,4.8,2.93,321.0
32134,0.41,Ideal,I,VVS1,62.3,53,785,4.77,4.79,2.98,321.0
32135,0.44,Very Good,G,SI1,60.3,58,786,4.94,4.99,2.99,321.0
32136,0.3,Ideal,E,VVS2,60.9,57,786,4.32,4.35,2.64,321.0
32137,0.36,Ideal,F,VS2,60.5,57,786,4.61,4.65,2.8,321.0
32138,0.31,Ideal,G,IF,62.8,56,786,4.34,4.39,2.74,321.0
32139,0.31,Premium,H,VVS1,61.8,59,786,4.36,4.32,2.68,321.0
32140,0.31,Good,H,VVS1,63.7,56,786,4.33,4.3,2.75,321.0
32141,0.32,Ideal,F,VVS2,61.2,57,786,4.4,4.43,2.7,321.0
32142,0.4,Good,D,VS2,63.5,56,786,4.66,4.72,2.98,321.0
32143,0.32,Ideal,G,VVS1,61.8,56,786,4.39,4.41,2.72,321.0
32144,0.32,Ideal,F,VVS2,62.1,54,786,4.41,4.44,2.75,321.0
32145,0.32,Ideal,F,VVS2,61.9,57,786,4.36,4.39,2.71,321.0
32146,0.32,Very Good,F,VVS2,61.8,60,786,4.36,4.41,2.71,321.0
32147,0.32,Ideal,F,VVS2,62,55,786,4.39,4.41,2.73,321.0
32148,0.4,Good,D,VS2,63.2,57,786,4.65,4.71,2.96,321.0
32149,0.4,Very Good,F,VS1,62.2,55,786,4.68,4.74,2.93,321.0
32150,0.28,Very Good,F,IF,59.8,56,787,4.27,4.29,2.56,321.0
32151,0.39,Ideal,I,VVS2,62.3,54,787,4.66,4.69,2.91,321.0
32152,0.28,Ideal,F,VVS2,62.6,55,787,4.2,4.23,2.64,321.0
32153,0.28,Ideal,F,VVS2,61.8,56,787,4.18,4.22,2.6,321.0
32154,0.28,Ideal,F,VVS2,61.5,57,787,4.19,4.24,2.59,321.0
32155,0.28,Ideal,F,VVS2,62.2,53,787,4.22,4.23,2.63,321.0
32156,0.28,Ideal,F,VVS2,62.6,54,787,4.21,4.22,2.64,321.0
32157,0.28,Ideal,E,VVS2,60.8,55,787,4.26,4.29,2.6,321.0
32158,0.28,Ideal,E,VVS1,60.6,55,787,4.28,4.3,2.6,321.0
32159,0.28,Ideal,E,VVS1,61.2,54,787,4.24,4.26,2.6,321.0
32160,0.39,Ideal,G,VS2,62.2,53.9,787,4.66,4.69,2.9,321.0
32161,0.38,Ideal,D,VS2,60.8,57,787,4.66,4.68,2.84,321.0
32162,0.34,Ideal,D,VS1,61.2,58,787,4.45,4.5,2.74,321.0
32163,0.47,Ideal,H,SI1,61.1,55,787,5.04,5.07,3.09,321.0
32164,0.28,Ideal,F,IF,62.6,53,787,4.18,4.19,2.62,321.0
32165,0.28,Ideal,F,IF,61.4,57,787,4.22,4.25,2.6,321.0
32166,0.28,Ideal,F,IF,61.9,56,787,4.18,4.21,2.59,321.0
32167,0.41,Ideal,H,SI2,61.7,56,787,4.8,4.77,2.95,321.0
32168,0.41,Ideal,H,SI2,60.8,57,787,4.84,4.8,2.93,321.0
32169,0.46,Good,F,SI2,64,57,787,4.88,4.83,3.11,321.0
32170,0.3,Premium,G,VS1,62.5,59,787,4.32,4.25,2.68,321.0
32171,0.37,Premium,G,VVS2,62.2,58,787,4.56,4.6,2.85,321.0
32172,0.33,Very Good,H,IF,62.9,58,787,4.38,4.43,2.77,321.0
32173,0.33,Very Good,H,IF,61.7,59,787,4.43,4.45,2.74,321.0
32174,0.3,Good,D,VVS2,63.5,58,787,4.23,4.31,2.71,321.0
32175,0.39,Very Good,G,VS2,62.4,56,787,4.64,4.68,2.91,321.0
32176,0.39,Good,G,VS2,63.3,57,787,4.61,4.65,2.93,321.0
32177,0.39,Very Good,H,VS1,61.7,57,787,4.65,4.68,2.88,321.0
32178,0.39,Premium,G,VS2,61.2,60,787,4.68,4.73,2.88,321.0
32179,0.39,Good,G,VS2,63.4,57,787,4.63,4.67,2.95,321.0
32180,0.39,Very Good,I,VVS2,63,56,787,4.62,4.68,2.93,321.0
32181,0.39,Very Good,G,VS2,60.4,61,787,4.67,4.7,2.83,321.0
32182,0.39,Premium,G,VS2,62.3,59,787,4.65,4.69,2.91,321.0
32183,0.39,Good,G,VS2,63.8,59,787,4.66,4.59,2.95,321.0
32184,0.41,Very Good,H,VS1,61.5,55,788,4.8,4.82,2.96,321.0
32185,0.42,Very Good,F,SI1,62.3,56,788,4.78,4.81,2.99,321.0
32186,0.41,Ideal,I,VVS2,61.6,55,788,4.78,4.8,2.95,321.0
32187,0.39,Ideal,H,VS2,61.6,56,788,4.68,4.71,2.89,321.0
32188,0.41,Ideal,G,SI1,61.2,56,788,4.8,4.84,2.95,321.0
32189,0.35,Ideal,H,VS1,62,56,788,4.56,4.54,2.82,321.0
32190,0.35,Ideal,I,VVS2,62.3,57,788,4.53,4.49,2.81,321.0
32191,0.35,Premium,H,VS1,61.3,59,788,4.57,4.54,2.79,321.0
32192,0.35,Premium,H,VS1,62.6,59,788,4.5,4.45,2.8,321.0
32193,0.35,Premium,H,VS1,62.6,58,788,4.52,4.49,2.82,321.0
32194,0.35,Premium,H,VS1,61.7,59,788,4.53,4.51,2.79,321.0
32195,0.35,Ideal,E,SI1,60.9,55,788,4.57,4.53,2.77,321.0
32196,0.35,Premium,E,SI1,59.7,60,788,4.58,4.53,2.72,321.0
32197,0.35,Ideal,E,SI1,61,57,788,4.57,4.54,2.78,321.0
32198,0.35,Premium,E,SI1,61.2,58,788,4.59,4.53,2.79,321.0
32199,0.35,Ideal,E,SI1,62.3,56,788,4.56,4.53,2.83,321.0
32200,0.35,Premium,E,SI1,60.7,59,788,4.57,4.52,2.76,322.0
32201,0.35,Ideal,E,SI1,61.2,57,788,4.56,4.52,2.78,322.0
32202,0.35,Premium,E,SI1,60.8,60,788,4.57,4.51,2.76,322.0
32203,0.35,Premium,E,SI1,61.1,59,788,4.56,4.5,2.77,322.0
32204,0.35,Premium,E,SI1,62.7,57,788,4.52,4.47,2.82,322.0
32205,0.35,Premium,E,SI1,62.9,58,788,4.52,4.48,2.83,322.0
32206,0.35,Premium,E,SI1,61.9,58,788,4.52,4.49,2.79,322.0
32207,0.3,Premium,E,VS2,62.6,62,788,4.25,4.21,2.65,322.0
32208,0.35,Very Good,H,VS1,60.8,63,788,4.57,4.54,2.77,322.0
32209,0.35,Ideal,F,VS1,62.4,57,788,4.49,4.52,2.81,322.0
32210,0.39,Good,F,VS2,63.3,55,788,4.63,4.66,2.94,322.0
32211,0.31,Premium,D,VS1,59.7,58,788,4.4,4.45,2.64,322.0
32212,0.31,Ideal,E,VVS2,61.5,59,789,4.36,4.39,2.69,322.0
32213,0.31,Ideal,G,VVS1,60.9,55,789,4.4,4.43,2.69,322.0
32214,0.31,Ideal,G,VVS1,62.1,55,789,4.34,4.39,2.71,322.0
32215,0.31,Ideal,G,VVS1,61.5,55,789,4.39,4.42,2.71,322.0
32216,0.31,Ideal,G,VVS1,62,54,789,4.38,4.39,2.72,322.0
32217,0.31,Ideal,G,VVS1,61.3,56,789,4.37,4.41,2.69,322.0
32218,0.31,Ideal,G,VVS1,61.8,54,789,4.39,4.41,2.72,322.0
32219,0.31,Ideal,G,VVS1,62.5,54,789,4.36,4.38,2.73,322.0
32220,0.31,Ideal,G,VVS1,61.8,54,789,4.38,4.42,2.72,322.0
32221,0.31,Ideal,G,VVS1,62.3,54,789,4.37,4.4,2.73,322.0
32222,0.31,Ideal,G,VVS1,62.2,55,789,4.33,4.38,2.71,322.0
32223,0.31,Ideal,G,VVS1,62,56,789,4.38,4.4,2.72,322.0
32224,0.31,Ideal,G,VVS1,60.2,58,789,4.37,4.4,2.64,322.0
32225,0.31,Ideal,G,VVS1,61.9,55,789,4.38,4.41,2.72,322.0
32226,0.31,Ideal,G,VVS1,61.9,54,789,4.38,4.41,2.72,322.0
32227,0.31,Ideal,G,VVS1,62.5,54,789,4.34,4.37,2.72,322.0
32228,0.31,Ideal,G,VVS1,61.9,54,789,4.35,4.37,2.7,322.0
32229,0.31,Ideal,G,VVS1,62,55,789,4.34,4.37,2.7,322.0
32230,0.31,Ideal,G,VVS1,61.6,55,789,4.38,4.42,2.71,322.0
32231,0.31,Ideal,G,VVS1,62.1,55,789,4.33,4.36,2.7,322.0
32232,0.31,Ideal,G,VVS1,62,53,789,4.35,4.39,2.71,322.0
32233,0.31,Ideal,G,VVS1,61.6,57,789,4.34,4.36,2.68,322.0
32234,0.31,Ideal,G,VVS1,61,57,789,4.38,4.4,2.68,322.0
32235,0.31,Ideal,G,VVS1,61.7,54,789,4.36,4.39,2.7,322.0
32236,0.31,Ideal,G,VVS1,62.6,53,789,4.37,4.38,2.74,322.0
32237,0.31,Ideal,G,VVS1,61,56,789,4.36,4.4,2.67,322.0
32238,0.31,Ideal,G,VVS1,61.5,54,789,4.36,4.39,2.69,322.0
32239,0.31,Ideal,G,VVS1,62.1,53,789,4.36,4.4,2.72,322.0
32240,0.38,Ideal,F,VS2,62.1,53.8,789,4.66,4.67,2.9,322.0
32241,0.43,Ideal,I,VS1,62.2,53,789,4.86,4.91,3.04,322.0
32242,0.43,Ideal,G,SI1,62.6,56,789,4.79,4.82,3.01,322.0
32243,0.31,Ideal,H,IF,61.3,56,789,4.37,4.41,2.69,322.0
32244,0.31,Ideal,H,IF,61.4,56,789,4.39,4.41,2.7,322.0
32245,0.31,Ideal,H,IF,61.3,56,789,4.39,4.42,2.7,322.0
32246,0.31,Ideal,H,IF,61.8,57,789,4.32,4.35,2.68,322.0
32247,0.31,Ideal,H,IF,62,54,789,4.38,4.4,2.72,322.0
32248,0.31,Ideal,H,IF,62.3,55,789,4.32,4.35,2.7,322.0
32249,0.31,Ideal,H,IF,61.2,56,789,4.36,4.4,2.68,322.0
32250,0.31,Ideal,H,IF,62.2,54,789,4.38,4.4,2.73,322.0
32251,0.31,Ideal,H,IF,62.2,54,789,4.38,4.4,2.73,322.0
32252,0.36,Very Good,E,VS2,61.3,60,789,4.55,4.59,2.8,322.0
32253,0.3,Premium,G,VVS1,61.8,59,789,4.28,4.33,2.66,322.0
32254,0.3,Premium,E,VVS2,60.1,59,789,4.32,4.37,2.61,322.0
32255,0.3,Ideal,E,VVS2,60.2,57,789,4.37,4.4,2.64,322.0
32256,0.3,Ideal,E,VVS2,61.6,57,789,4.29,4.32,2.65,322.0
32257,0.3,Ideal,G,VVS1,62.6,54,789,4.25,4.28,2.67,322.0
32258,0.36,Very Good,E,VS2,62.1,59,789,4.55,4.59,2.84,322.0
32259,0.3,Ideal,H,IF,60.8,56,789,4.35,4.37,2.65,322.0
32260,0.3,Ideal,E,VVS2,61.7,57,789,4.31,4.34,2.67,322.0
32261,0.3,Very Good,G,VVS1,62.8,58,789,4.27,4.3,2.69,322.0
32262,0.3,Very Good,E,VVS2,61.4,60,789,4.25,4.28,2.62,322.0
32263,0.36,Ideal,F,VS1,61.9,56,789,4.56,4.59,2.83,322.0
32264,0.3,Very Good,G,VVS1,62.7,59,789,4.22,4.27,2.66,322.0
32265,0.3,Ideal,H,IF,61.5,56,789,4.31,4.34,2.66,322.0
32266,0.3,Ideal,G,VVS1,62.3,55,789,4.29,4.31,2.68,322.0
32267,0.3,Good,G,VVS1,63.3,55,789,4.26,4.3,2.71,322.0
32268,0.3,Ideal,E,VVS2,61.7,55,789,4.28,4.31,2.65,322.0
32269,0.3,Ideal,G,VVS1,62,55,789,4.31,4.34,2.68,322.0
32270,0.3,Ideal,G,VVS1,61.3,56,789,4.3,4.34,2.65,322.0
32271,0.3,Ideal,E,VVS2,61.9,57,789,4.28,4.32,2.66,322.0
32272,0.3,Very Good,G,VVS1,62.9,57,789,4.26,4.3,2.69,322.0
32273,0.3,Very Good,E,VVS2,60.8,60,789,4.27,4.31,2.61,322.0
32274,0.36,Very Good,E,VS2,62.3,58,789,4.51,4.55,2.82,322.0
32275,0.3,Premium,G,VVS1,60.5,59,789,4.33,4.36,2.63,322.0
32276,0.3,Premium,G,VVS1,60.7,58,789,4.34,4.36,2.64,322.0
32277,0.36,Ideal,F,VS1,62.5,57,789,4.53,4.56,2.84,322.0
32278,0.36,Ideal,F,VS1,60.1,57,789,4.62,4.67,2.79,322.0
32279,0.3,Very Good,E,VVS2,61.3,59,789,4.3,4.32,2.64,322.0
32280,0.3,Ideal,G,VVS1,62.3,54,789,4.31,4.33,2.69,322.0
32281,0.26,Very Good,F,VS1,61.7,58,453,4.1,4.14,2.54,322.0
32282,0.26,Very Good,F,VS1,60.5,59,453,4.12,4.18,2.51,322.0
32283,0.26,Very Good,E,VS1,63,59,453,4.03,4.06,2.55,322.0
32284,0.26,Very Good,E,VS1,60.7,59,453,4.09,4.12,2.49,322.0
32285,0.31,Ideal,J,VVS2,62.2,54,453,4.36,4.39,2.72,322.0
32286,0.31,Ideal,J,VVS2,61.8,54,453,4.38,4.39,2.71,322.0
32287,0.26,Ideal,F,VS2,62.1,57,453,4.06,4.12,2.54,322.0
32288,0.33,Ideal,G,SI1,61.8,54,453,4.46,4.5,2.77,322.0
32289,0.28,Ideal,F,SI1,62.3,54,453,4.21,4.23,2.63,322.0
32290,0.26,Good,F,VS1,58,58,453,4.2,4.25,2.45,322.0
32291,0.31,Premium,J,SI1,59.4,62,453,4.43,4.39,2.62,322.0
32292,0.31,Premium,J,SI1,58.1,62,453,4.47,4.44,2.59,322.0
32293,0.3,Ideal,H,VS2,61.7,57,454,4.28,4.32,2.65,322.0
32294,0.3,Ideal,H,VS2,61.4,57,454,4.33,4.36,2.67,322.0
32295,0.3,Ideal,I,VS1,61.5,58,454,4.28,4.31,2.64,322.0
32296,0.25,Ideal,G,VS1,62.7,56,454,4.01,4.04,2.52,322.0
32297,0.25,Ideal,G,VS1,62.5,55,454,4,4.02,2.51,322.0
32298,0.34,Ideal,E,SI2,62.4,54,454,4.49,4.52,2.81,322.0
32299,0.34,Ideal,E,SI2,61.3,55,454,4.49,4.52,2.76,322.0
32300,0.34,Ideal,E,SI2,61.4,55,454,4.5,4.52,2.77,323.0
32301,0.32,Ideal,D,SI2,61.7,55,454,4.39,4.42,2.72,323.0
32302,0.37,Premium,J,VS2,60.7,60,454,4.65,4.68,2.83,323.0
32303,0.37,Premium,J,VS2,61.1,60,454,4.6,4.63,2.82,323.0
32304,0.35,Good,E,SI2,64,55,454,4.45,4.49,2.86,323.0
32305,0.25,Very Good,I,VVS2,61.6,56,455,4.06,4.09,2.51,323.0
32306,0.28,Ideal,G,SI1,61.2,54,455,4.22,4.27,2.6,323.0
32307,0.26,Ideal,F,VS2,62.1,54,456,4.09,4.12,2.55,323.0
32308,0.26,Ideal,F,VS2,62.3,56,456,4.1,4.12,2.56,323.0
32309,0.33,Ideal,J,VS1,61.9,54.3,456,4.45,4.47,2.76,323.0
32310,0.26,Ideal,G,VS1,62.1,54,456,4.1,4.14,2.56,323.0
32311,0.36,Very Good,E,VS2,62.8,56,789,4.51,4.54,2.84,323.0
32312,0.3,Very Good,G,VVS1,62.1,61,789,4.27,4.3,2.66,323.0
32313,0.36,Ideal,E,VS2,62.6,56,789,4.52,4.56,2.84,323.0
32314,0.36,Premium,F,VS1,60.7,58,789,4.57,4.62,2.79,323.0
32315,0.36,Ideal,E,VS2,60.8,56,789,4.6,4.64,2.81,323.0
32316,0.3,Ideal,G,VVS1,61.7,57,789,4.3,4.32,2.66,323.0
32317,0.3,Premium,G,VVS1,62.6,58,789,4.27,4.29,2.68,323.0
32318,0.36,Premium,E,VS2,60.3,59,789,4.58,4.64,2.78,323.0
32319,0.3,Good,G,VVS1,63.5,57,789,4.23,4.27,2.7,323.0
32320,0.3,Good,G,VVS1,63.5,57,789,4.24,4.27,2.7,323.0
32321,0.3,Premium,H,IF,60.4,60,789,4.3,4.34,2.61,323.0
32322,0.36,Premium,E,VS2,61.3,60,789,4.54,4.59,2.8,323.0
32323,0.36,Very Good,E,VS2,59.8,62,789,4.56,4.61,2.74,323.0
32324,0.3,Very Good,G,VVS1,62.4,57,789,4.27,4.29,2.67,323.0
32325,0.36,Ideal,E,VS2,62.1,55,789,4.54,4.58,2.83,323.0
32326,0.3,Good,G,VVS1,63.2,58,789,4.23,4.25,2.68,323.0
32327,0.3,Premium,E,VVS2,61.5,60,789,4.28,4.31,2.64,323.0
32328,0.3,Good,G,VVS1,63.1,58,789,4.28,4.31,2.71,323.0
32329,0.36,Ideal,E,VS2,61.7,55,789,4.57,4.63,2.84,323.0
32330,0.3,Ideal,E,VVS2,61.4,57,789,4.32,4.34,2.66,323.0
32331,0.3,Ideal,E,VVS2,61.8,56,789,4.33,4.35,2.68,323.0
32332,0.36,Premium,E,VS2,59.3,59,789,4.6,4.68,2.75,323.0
32333,0.3,Ideal,G,VVS1,62.6,54,789,4.31,4.32,2.7,323.0
32334,0.36,Very Good,E,VS2,60.3,62,789,4.56,4.59,2.76,323.0
32335,0.3,Very Good,H,IF,62.9,58,789,4.26,4.29,2.69,323.0
32336,0.36,Ideal,E,VS2,61.1,56,789,4.6,4.63,2.82,323.0
32337,0.3,Ideal,E,VVS2,61.8,56,789,4.31,4.33,2.67,323.0
32338,0.3,Very Good,G,VVS1,61.9,59,789,4.28,4.31,2.66,323.0
32339,0.36,Premium,E,VS2,61.8,58,789,4.52,4.57,2.81,323.0
32340,0.3,Good,G,VVS1,63.4,56,789,4.27,4.31,2.72,323.0
32341,0.3,Very Good,G,VVS1,62.1,56,789,4.29,4.31,2.67,323.0
32342,0.3,Very Good,E,VVS2,61.4,58,789,4.25,4.28,2.62,323.0
32343,0.3,Ideal,H,IF,61.8,55,789,4.3,4.31,2.66,323.0
32344,0.3,Ideal,G,VVS1,62.2,57,789,4.27,4.31,2.67,323.0
32345,0.3,Very Good,G,VVS1,60.6,61,789,4.33,4.35,2.63,323.0
32346,0.3,Ideal,H,IF,62.1,55,789,4.27,4.3,2.66,323.0
32347,0.36,Ideal,E,VS2,61.9,56,789,4.56,4.59,2.83,323.0
32348,0.3,Very Good,E,VVS2,61.9,59,789,4.27,4.32,2.66,323.0
32349,0.36,Ideal,E,VS2,61.9,56,789,4.55,4.56,2.82,323.0
32350,0.36,Ideal,E,VS2,61.2,56,789,4.6,4.62,2.82,323.0
32351,0.3,Premium,E,VVS2,61.8,58,789,4.26,4.29,2.64,323.0
32352,0.3,Ideal,E,VVS2,61.9,57,789,4.28,4.31,2.66,323.0
32353,0.31,Premium,E,VVS1,61.8,59,789,4.31,4.33,2.67,323.0
32354,0.31,Premium,E,VVS1,62,59,789,4.3,4.34,2.68,323.0
32355,0.36,Ideal,E,VS2,61.2,56,789,4.59,4.63,2.82,323.0
32356,0.3,Premium,G,VVS1,60.7,59,789,4.33,4.37,2.64,323.0
32357,0.36,Very Good,E,VS2,62.8,55,789,4.49,4.56,2.84,323.0
32358,0.3,Good,G,VVS1,63.1,56,789,4.25,4.28,2.69,323.0
32359,0.3,Premium,E,VVS2,61.4,59,789,4.32,4.34,2.66,323.0
32360,0.36,Premium,E,VS2,62,58,789,4.54,4.56,2.82,323.0
32361,0.3,Premium,G,VVS1,61.7,58,789,4.26,4.3,2.64,323.0
32362,0.3,Ideal,G,VVS1,61.7,55,789,4.32,4.34,2.67,323.0
32363,0.3,Very Good,F,VVS1,61,57,790,4.33,4.36,2.65,323.0
32364,0.39,Very Good,G,VS1,60.3,59,790,4.71,4.77,2.86,323.0
32365,0.35,Very Good,E,VS1,59.7,59,790,4.59,4.62,2.75,323.0
32366,0.32,Ideal,E,VVS2,61.6,55,790,4.42,4.45,2.73,323.0
32367,0.32,Ideal,E,VVS2,62,54,790,4.41,4.43,2.74,323.0
32368,0.4,Ideal,I,VVS1,61.4,58,790,4.72,4.76,2.91,323.0
32369,0.4,Ideal,I,VVS1,63,55,790,4.7,4.73,2.97,323.0
32370,0.3,Ideal,F,VVS1,62.4,57,790,4.25,4.28,2.66,323.0
32371,0.4,Ideal,F,VS2,62.6,56,790,4.71,4.72,2.95,323.0
32372,0.35,Ideal,D,VS2,62.5,56,790,4.51,4.55,2.83,323.0
32373,0.34,Ideal,E,VS1,61.2,55,790,4.51,4.54,2.77,323.0
32374,0.34,Ideal,E,VS1,61.6,55,790,4.5,4.52,2.78,323.0
32375,0.32,Ideal,D,VS1,62.2,54,790,4.41,4.43,2.75,323.0
32376,0.45,Ideal,H,SI1,61.3,55,790,4.96,4.99,3.05,323.0
32377,0.43,Ideal,G,SI1,61.5,57,790,4.84,4.87,2.98,323.0
32378,0.3,Fair,G,VVS1,58.6,66,790,4.36,4.41,2.57,323.0
32379,0.39,Very Good,J,VS1,63.5,58,790,4.64,4.59,2.93,323.0
32380,0.39,Very Good,J,VS1,63.1,56,790,4.7,4.62,2.94,323.0
32381,0.39,Premium,J,VS1,61,62,790,4.71,4.66,2.86,323.0
32382,0.39,Premium,J,VS1,61.6,59,790,4.71,4.67,2.89,323.0
32383,0.3,Ideal,D,VS2,62.4,55,790,4.32,4.3,2.69,323.0
32384,0.3,Ideal,D,VS2,62.3,56,790,4.31,4.29,2.68,323.0
32385,0.32,Ideal,D,VVS2,61.7,55,790,4.39,4.42,2.72,323.0
32386,0.32,Ideal,D,VVS2,62.2,56,790,4.37,4.41,2.73,323.0
32387,0.42,Very Good,F,VS2,60.1,61,790,4.84,4.88,2.92,323.0
32388,0.32,Very Good,D,VVS2,60.1,58,791,4.41,4.44,2.66,323.0
32389,0.42,Very Good,I,VS1,60.4,60,791,4.82,4.88,2.93,323.0
32390,0.4,Very Good,E,VS2,63.8,55,791,4.66,4.71,2.99,323.0
32391,0.4,Very Good,E,VS2,60.4,63,791,4.68,4.72,2.84,323.0
32392,0.4,Very Good,E,VS2,63,58,791,4.7,4.73,2.97,323.0
32393,0.4,Very Good,G,VS1,60.8,59,791,4.75,4.83,2.91,323.0
32394,0.31,Ideal,E,VVS2,61.6,55,791,4.37,4.4,2.7,323.0
32395,0.31,Ideal,E,VVS2,61.4,57,791,4.37,4.39,2.69,323.0
32396,0.31,Ideal,E,VVS2,62.4,53,791,4.33,4.35,2.71,323.0
32397,0.31,Ideal,E,VVS2,61.3,55,791,4.35,4.39,2.68,323.0
32398,0.31,Ideal,E,VVS2,62,54,791,4.36,4.41,2.72,323.0
32399,0.31,Ideal,E,VVS2,62,54,791,4.38,4.4,2.72,323.0
32400,0.38,Ideal,I,VVS1,61.6,56,791,4.68,4.71,2.89,324.0
32401,0.37,Premium,F,SI1,62.4,59,791,4.6,4.56,2.86,324.0
32402,0.37,Premium,F,SI1,60.3,58,791,4.66,4.62,2.8,324.0
32403,0.37,Premium,F,SI1,62.5,58,791,4.57,4.52,2.84,324.0
32404,0.37,Premium,F,SI1,61.6,59,791,4.67,4.62,2.86,324.0
32405,0.37,Premium,F,SI1,62.3,59,791,4.61,4.57,2.86,324.0
32406,0.37,Premium,F,SI1,61.5,59,791,4.62,4.59,2.83,324.0
32407,0.37,Ideal,F,SI1,62.4,54,791,4.63,4.6,2.88,324.0
32408,0.41,Ideal,D,SI1,62.6,57,791,4.74,4.78,2.98,324.0
