id,carat,cut,color,clarity,depth,table,price,x,y,z,g
6290,0.97,Good,H,SI1,62.1,60,4020,6.24,6.29,3.89,62.0
6291,1.07,Ideal,G,SI2,61.1,57,4021,6.61,6.65,4.05,62.0
6292,0.9,Very Good,H,VS1,62.5,56,4021,6.13,6.19,3.85,62.0
6293,0.9,Very Good,H,VS1,63,62,4021,6.09,6,3.81,62.0
6294,1.15,Very Good,J,SI2,63.6,57,4021,6.6,6.64,4.21,62.0
6295,0.7,Ideal,F,VVS1,62.7,54,4021,5.66,5.7,3.56,62.0
6296,0.7,Very Good,D,VVS2,62.8,60,4022,5.65,5.69,3.56,62.0
6297,1.01,Premium,G,SI2,59.4,60,4022,6.55,6.58,3.9,62.0
6298,0.65,Ideal,D,VVS1,61.8,57,4022,5.54,5.56,3.43,62.0
6299,0.91,Ideal,I,VS1,61.9,56,4022,6.2,6.23,3.85,62.0
6300,0.9,Good,G,VS2,63.6,59,4022,6.1,6.04,3.86,63.0
6301,1.14,Premium,J,SI2,62.3,56,4022,6.73,6.66,4.17,63.0
6302,0.9,Premium,G,VS2,61,58,4022,6.2,6.13,3.76,63.0
6303,0.9,Premium,G,VS2,59.6,61,4022,6.25,6.2,3.71,63.0
6304,1.14,Premium,D,I1,61.8,59,4022,6.74,6.62,4.13,63.0
6305,1.5,Premium,H,I1,62.9,60,4022,7.31,7.22,4.57,63.0
6306,1.5,Good,H,I1,64,56,4022,7.18,7.05,4.56,63.0
6307,1,Premium,F,SI1,62.8,61,4022,6.37,6.25,3.96,63.0
6308,1.01,Very Good,H,SI2,63.9,56,4023,6.29,6.38,4.05,63.0
6309,0.83,Ideal,E,SI1,61.5,55,4024,6.05,6.08,3.73,63.0
6310,1.23,Ideal,H,I1,61.8,56,4025,6.85,6.91,4.25,63.0
6311,0.56,Very Good,D,IF,62.5,59,4025,5.26,5.3,3.3,63.0
6312,1.13,Good,F,SI2,64,58,4025,6.58,6.52,4.19,63.0
6313,1.13,Premium,F,SI2,58.3,61,4025,6.88,6.78,3.98,63.0
6314,0.91,Premium,F,SI1,61,59,4026,6.23,6.19,3.79,63.0
6315,0.96,Premium,H,SI1,63,58,4026,6.27,6.23,3.94,63.0
6316,1,Good,E,SI2,64,54,4026,6.31,6.26,4.01,63.0
6317,0.71,Ideal,E,VVS1,61.9,55,4027,5.73,5.77,3.56,63.0
6318,0.94,Premium,E,SI2,62.4,58,4027,6.33,6.26,3.93,63.0
6319,1.16,Ideal,J,SI1,60.7,57,4028,6.83,6.77,4.13,63.0
6320,1.01,Good,F,SI2,61.3,62,4028,6.44,6.48,3.96,63.0
6321,1.11,Premium,I,SI2,61.2,61,4028,6.69,6.65,4.08,63.0
6322,1.11,Very Good,H,SI2,63.4,55,4028,6.54,6.51,4.14,63.0
6323,1,Good,H,VS2,63.8,59,4028,6.28,6.26,4,63.0
6324,1.11,Very Good,H,SI2,61.5,59,4029,6.56,6.61,4.05,63.0
6325,0.71,Ideal,D,VS2,60.1,56,4029,5.77,5.83,3.48,63.0
6326,0.71,Ideal,D,VS2,61.2,57,4029,5.72,5.76,3.51,63.0
6327,0.71,Ideal,D,VS2,61.2,55,4029,5.74,5.78,3.53,63.0
6328,0.71,Ideal,D,VS2,60.9,56,4029,5.76,5.79,3.52,63.0
6329,0.71,Ideal,D,VS2,61.7,56,4029,5.71,5.74,3.53,63.0
6330,0.91,Ideal,G,VS1,61.3,56,4029,6.28,6.21,3.83,63.0
6331,0.71,Ideal,E,VVS2,61.2,57,4030,5.73,5.8,3.53,63.0
6332,0.83,Ideal,F,VS1,62,57,4030,6.02,5.97,3.72,63.0
6333,0.91,Very Good,E,SI1,61.9,61,4031,6.11,6.14,3.79,63.0
6334,1.06,Premium,H,SI2,62.6,58,4031,6.52,6.46,4.06,63.0
6335,1,Premium,H,SI2,61,57,4032,6.51,6.4,3.94,63.0
6336,1,Premium,J,VS1,62.8,57,4032,6.39,6.35,4,63.0
6337,1,Ideal,J,VS1,62.3,56,4032,6.43,6.38,3.99,63.0
6338,1,Premium,H,SI2,61,57,4032,6.51,6.4,3.94,63.0
6339,0.57,Very Good,D,IF,61.3,57,4032,5.33,5.41,3.29,63.0
6340,0.9,Ideal,G,SI2,61.5,57,4032,6.19,6.23,3.82,63.0
6341,1,Fair,E,SI2,57.3,62,4032,6.54,6.59,3.76,63.0
6342,1,Fair,G,VS2,44,53,4032,6.31,6.24,4.12,63.0
6343,1,Very Good,I,SI1,60.4,63,4032,6.44,6.37,3.87,63.0
6344,1.2,Premium,H,SI2,59.8,58,4032,6.92,6.83,4.11,63.0
6345,0.9,Premium,H,VS2,61.6,58,4032,6.26,6.18,3.83,63.0
6346,1.01,Good,E,SI1,64.2,56,4032,6.31,6.27,4.04,63.0
6347,1,Premium,H,SI2,62.7,59,4032,6.35,6.31,3.97,63.0
6348,1,Good,I,VVS2,57.4,59,4032,6.61,6.53,3.77,63.0
6349,1.5,Premium,E,I1,61.5,58,4032,7.38,7.2,4.5,63.0
6350,0.93,Very Good,I,VS1,62.6,59,4033,6.17,6.2,3.87,63.0
6351,0.91,Ideal,H,VS2,62.6,57,4033,6.2,6.23,3.89,63.0
6352,1,Very Good,F,SI2,63.4,55,4033,6.3,6.38,4.02,63.0
6353,0.9,Very Good,E,SI1,60.1,58,4034,6.25,6.29,3.77,63.0
6354,0.9,Ideal,E,SI2,61.7,56,4034,6.21,6.26,3.85,63.0
6355,0.9,Ideal,E,SI1,60.1,56,4034,6.3,6.35,3.8,63.0
6356,1.03,Ideal,E,SI1,58.9,56,4035,6.61,6.57,3.88,63.0
6357,1,Very Good,F,SI2,63.4,58,4036,6.31,6.25,3.98,63.0
6358,0.9,Ideal,G,SI1,62.4,55,4036,6.19,6.15,3.85,63.0
6359,1,Fair,F,SI2,59,67,4036,6.48,6.41,3.8,63.0
6360,0.91,Premium,F,SI1,61.7,59,4036,6.21,6.17,3.82,63.0
6361,0.32,Very Good,I,VS2,63.2,56,576,4.38,4.32,2.75,63.0
6362,0.32,Premium,I,VS2,62.8,58,576,4.37,4.33,2.73,63.0
6363,0.32,Ideal,I,VS2,63,57,576,4.37,4.33,2.74,63.0
6364,0.32,Ideal,I,VS2,63,55,576,4.39,4.34,2.75,63.0
6365,0.32,Very Good,I,VS2,63.4,55,576,4.37,4.33,2.76,63.0
6366,0.32,Premium,H,SI1,61.9,59,576,4.41,4.38,2.72,63.0
6367,0.32,Very Good,H,SI1,63.1,54,576,4.42,4.36,2.77,63.0
6368,0.32,Premium,H,SI1,61.3,60,576,4.42,4.36,2.69,63.0
6369,0.32,Premium,H,SI1,62.2,56,576,4.39,4.36,2.72,63.0
6370,0.32,Premium,H,SI1,61.9,58,576,4.38,4.34,2.7,63.0
6371,0.32,Very Good,H,SI1,63.1,55,576,4.37,4.34,2.75,63.0
6372,0.32,Premium,E,SI2,61.2,58,576,4.44,4.39,2.7,63.0
6373,0.32,Ideal,E,SI2,62.7,55,576,4.42,4.39,2.76,63.0
6374,0.32,Premium,E,SI2,61.7,60,576,4.41,4.38,2.71,63.0
6375,0.3,Premium,H,VS1,60,60,576,4.4,4.3,2.61,63.0
6376,0.25,Very Good,F,VVS2,62,59,576,3.99,4.04,2.49,63.0
6377,0.25,Very Good,F,VVS1,60.7,59,576,4.07,4.1,2.48,63.0
6378,0.25,Premium,E,VVS1,60.7,60,576,4.09,4.11,2.49,63.0
6379,0.25,Ideal,E,VVS1,61.2,57,576,4.08,4.12,2.51,63.0
6380,0.25,Premium,E,VVS2,61.5,59,576,4.02,4.04,2.48,63.0
6381,0.25,Premium,E,VVS2,62.5,59,576,4.02,4.05,2.52,63.0
6382,0.25,Ideal,E,VVS2,62.1,57,576,4.04,4.07,2.52,63.0
6383,0.25,Premium,E,VVS2,62,59,576,4.05,4.08,2.52,63.0
6384,0.25,Premium,F,IF,61.1,58,576,4.08,4.1,2.5,63.0
6385,0.25,Very Good,E,VVS1,62.9,59,576,3.99,4.02,2.52,63.0
6386,0.25,Premium,E,VVS2,62.5,59,576,4.02,4.04,2.52,63.0
6387,0.25,Good,E,VVS2,63.1,56,576,4,4.05,2.54,63.0
6388,0.25,Ideal,E,VVS2,61.6,57,576,4.08,4.1,2.52,63.0
6389,0.25,Very Good,E,VVS1,62.9,58,576,4.01,4.03,2.53,63.0
6390,0.36,Premium,F,SI1,60.2,58,576,4.6,4.63,2.78,63.0
6391,1.04,Premium,J,SI1,60.2,56,4036,6.61,6.54,3.96,63.0
6392,0.77,Premium,D,VS1,59.4,59,4037,5.96,6,3.55,63.0
6393,0.92,Premium,F,SI1,61.8,59,4037,6.21,6.25,3.85,63.0
6394,0.92,Very Good,F,SI1,62.9,56,4037,6.2,6.24,3.91,63.0
6395,0.92,Very Good,F,SI1,62.7,57,4037,6.14,6.2,3.87,63.0
6396,1,Very Good,F,SI2,62.9,59,4037,6.27,6.38,3.98,63.0
6397,1.02,Premium,H,SI1,59.1,60,4037,6.59,6.54,3.88,63.0
6398,1.01,Premium,G,SI2,61.8,58,4038,6.39,6.36,3.94,63.0
6399,1.01,Premium,G,SI2,62.1,61,4038,6.38,6.27,3.93,63.0
6400,1.01,Premium,G,SI2,63,58,4038,6.34,6.29,3.98,64.0
6401,1.03,Premium,I,SI1,61,58,4038,6.52,6.47,3.96,64.0
6402,1.03,Fair,H,SI2,67,61,4038,6.25,6.17,4.16,64.0
6403,1.01,Ideal,G,SI2,61.2,57,4038,6.45,6.4,3.92,64.0
6404,1.01,Premium,G,SI2,61.1,58,4038,6.39,6.37,3.9,64.0
6405,1.01,Ideal,G,SI2,63.2,57,4038,6.33,6.28,3.99,64.0
6406,1.03,Premium,H,SI2,62.1,59,4038,6.47,6.42,4,64.0
6407,1.02,Very Good,H,SI2,60.9,58,4039,6.41,6.53,3.94,64.0
6408,1.02,Very Good,H,SI2,61.1,61,4039,6.48,6.51,3.97,64.0
6409,0.76,Ideal,E,VS2,62.1,55,4039,5.84,5.88,3.64,64.0
6410,0.77,Ideal,D,VS1,62.2,55,4039,5.85,5.88,3.65,64.0
6411,0.92,Premium,H,VS1,61.7,62,4039,6.2,6.12,3.8,64.0
6412,1.13,Premium,E,SI2,59.4,62,4040,6.83,6.78,4.04,64.0
6413,0.74,Fair,D,VVS2,65.4,53,4040,5.73,5.71,3.74,64.0
6414,0.91,Very Good,D,SI1,63.1,61,4041,6.16,6.1,3.87,64.0
6415,1.05,Very Good,H,SI2,61.4,58,4042,6.54,6.58,4.03,64.0
6416,1,Very Good,H,SI2,62.5,58,4042,6.27,6.36,3.95,64.0
6417,0.71,Ideal,E,VVS2,62,53.9,4042,5.73,5.77,3.57,64.0
6418,0.54,Ideal,D,VVS1,61.3,56,4042,5.24,5.26,3.22,64.0
6419,1,Good,I,SI1,65.6,56,4042,6.23,6.3,4.11,64.0
6420,1.02,Premium,F,SI2,61,58,4043,6.49,6.52,3.97,64.0
6421,0.8,Ideal,F,VS2,60.9,57,4043,5.98,6.04,3.66,64.0
6422,0.8,Ideal,F,VS2,62.1,56,4043,5.93,5.98,3.7,64.0
6423,1.04,Premium,J,VS2,58.7,58,4043,6.68,6.61,3.9,64.0
6424,0.9,Ideal,H,VS2,62.4,56,4044,6.15,6.18,3.85,64.0
6425,0.9,Premium,H,VS2,60.6,60,4044,6.24,6.3,3.8,64.0
6426,1.01,Premium,E,SI2,60.6,58,4044,6.47,6.53,3.94,64.0
6427,1.01,Ideal,E,SI2,61.7,57,4044,6.5,6.47,4,64.0
6428,0.9,Ideal,G,SI2,61.4,56,4044,6.19,6.23,3.81,64.0
6429,1.02,Premium,D,SI2,61.3,62,4044,6.46,6.42,3.95,64.0
6430,1.01,Fair,H,VS1,66.1,55,4044,6.28,6.24,4.14,64.0
6431,1.02,Premium,D,SI2,62.3,58,4044,6.42,6.37,3.99,64.0
6432,1.02,Ideal,G,SI1,62.4,56,4044,6.42,6.37,3.99,64.0
6433,1.02,Ideal,D,SI2,62.5,57,4044,6.43,6.38,4,64.0
6434,1.02,Fair,G,SI1,64.5,56,4044,6.3,6.23,4.04,64.0
6435,1.2,Fair,G,SI2,65.5,59,4044,6.73,6.53,4.34,64.0
6436,0.91,Premium,G,SI1,62.6,58,4045,6.14,6.17,3.85,64.0
6437,0.91,Very Good,G,SI1,62.8,58,4045,6.15,6.18,3.87,64.0
6438,0.91,Premium,G,SI1,62.2,59,4045,6.15,6.19,3.84,64.0
6439,0.91,Premium,G,SI1,61.8,60,4045,6.18,6.21,3.83,64.0
6440,1.29,Very Good,G,SI2,63.2,54,4045,6.96,6.94,4.39,64.0
6441,1.09,Premium,J,SI1,62.3,59,4046,6.55,6.59,4.09,64.0
6442,0.79,Ideal,H,IF,61.3,56,4046,5.96,5.98,3.66,64.0
6443,1.01,Very Good,I,SI2,63.7,56,4047,6.33,6.38,4.05,64.0
6444,0.9,Premium,F,SI1,62.3,58,4047,6.18,6.12,3.83,64.0
6445,0.72,Ideal,D,VS1,61.7,56,4047,5.77,5.81,3.57,64.0
6446,1.01,Good,G,SI2,59.2,65,4047,6.35,6.41,3.78,64.0
6447,1.01,Fair,G,SI2,58.3,62,4047,6.46,6.5,3.78,64.0
6448,1.09,Premium,G,SI2,60.7,57,4047,6.72,6.62,4.06,64.0
6449,1.1,Ideal,H,VS2,62.6,57,4048,6.61,6.56,4.12,64.0
6450,0.91,Very Good,F,SI1,62.3,60,4049,6.08,6.15,3.81,64.0
6451,0.91,Ideal,G,SI1,61.8,57,4049,6.16,6.2,3.82,64.0
6452,1.01,Good,F,SI2,65.7,58,4049,6.12,6.2,4.05,64.0
6453,1.14,Very Good,F,I1,61.3,55.8,4050,6.74,6.76,4.13,64.0
6454,0.93,Premium,H,VS2,61,60,4050,6.29,6.26,3.82,64.0
6455,1.23,Good,D,I1,63.7,58,4050,6.79,6.72,4.3,64.0
6456,0.91,Premium,D,SI2,61.5,56,4051,6.27,6.22,3.84,64.0
6457,0.91,Premium,D,SI2,62.2,59,4051,6.23,6.19,3.86,64.0
6458,0.91,Premium,D,SI2,61.1,60,4051,6.29,6.24,3.83,64.0
6459,1.01,Very Good,H,SI1,62.5,58,4052,6.37,6.42,4,64.0
6460,0.99,Good,F,SI2,63.3,54,4052,6.36,6.43,4.05,64.0
6461,0.9,Premium,G,VS2,62.8,60,4052,6.14,6.08,3.84,64.0
6462,0.71,Ideal,E,VS1,61.1,57,4053,5.74,5.78,3.52,64.0
6463,0.71,Ideal,E,VS1,61.9,56,4053,5.7,5.73,3.54,64.0
6464,0.8,Ideal,E,SI1,61.1,56,4053,5.98,6.01,3.66,64.0
6465,1,Good,F,SI2,61.8,58,4053,6.43,6.48,3.99,64.0
6466,0.94,Fair,F,SI1,56.8,67,4053,6.56,6.44,3.69,64.0
6467,1.17,Good,J,SI1,63.9,55,4054,6.66,6.73,4.28,64.0
6468,0.9,Very Good,E,SI1,61.8,60,4054,6.14,6.2,3.81,64.0
6469,0.9,Very Good,E,SI1,62.2,60,4054,6.14,6.17,3.83,64.0
6470,0.9,Very Good,F,SI1,59.8,54,4054,6.25,6.32,3.76,64.0
6471,0.9,Very Good,F,SI1,63.3,57,4054,6.1,6.16,3.88,64.0
6472,0.91,Very Good,F,SI2,60.9,58,4054,6.28,6.2,3.8,64.0
6473,1.03,Ideal,J,SI2,62.4,56,4054,6.44,6.48,4.03,64.0
6474,0.9,Ideal,F,SI1,62.5,56,4054,6.13,6.16,3.84,64.0
6475,0.88,Ideal,F,SI1,62.3,53,4054,6.12,6.15,3.82,64.0
6476,0.9,Good,G,VS2,62.1,59,4054,6.02,6.16,3.78,64.0
6477,0.9,Good,E,SI1,62.4,62,4054,6.13,6.17,3.84,64.0
6478,1.01,Premium,E,SI2,62.8,57,4054,6.41,6.36,4.01,64.0
6479,1.11,Fair,J,SI2,64.8,55.1,4056,6.44,6.55,4.21,64.0
6480,1.02,Premium,F,SI2,61.1,62,4057,6.54,6.49,3.98,64.0
6481,1.06,Very Good,G,SI2,63.4,61,4057,6.46,6.37,4.07,64.0
6482,0.9,Fair,E,VS2,65,55,4057,6.11,6.04,3.95,64.0
6483,1.22,Very Good,J,SI2,62.2,60,4058,6.77,6.89,4.25,64.0
6484,1.24,Fair,G,SI2,65.7,57,4058,6.72,6.68,4.4,64.0
6485,0.9,Very Good,G,SI1,62.7,59,4059,6.12,6.17,3.85,64.0
6486,1.04,Ideal,J,SI1,60.8,57,4059,6.54,6.59,3.99,64.0
6487,0.9,Ideal,G,SI1,62.4,57,4059,6.15,6.19,3.85,64.0
6488,0.96,Premium,G,SI2,61.1,59,4059,6.32,6.28,3.85,64.0
6489,1.03,Very Good,G,SI2,63.1,58,4060,6.41,6.37,4.03,64.0
6490,1.01,Good,G,SI2,63.7,59,4060,6.31,6.38,4.04,64.0
6491,0.96,Very Good,D,SI2,60,60,4060,6.43,6.47,3.87,64.0
6492,1.25,Very Good,H,SI2,63.5,57,4060,6.73,6.65,4.25,64.0
6493,1.06,Good,H,SI1,57.2,60,4060,6.84,6.74,3.88,64.0
6494,1.02,Premium,I,SI2,62.2,58,4061,6.41,6.36,3.97,64.0
6495,0.9,Good,F,SI1,63.9,59,4062,6.06,6.09,3.88,64.0
6496,0.9,Premium,F,SI1,60.4,59,4062,6.29,6.32,3.81,64.0
6497,0.9,Very Good,E,VS2,61.1,63,4062,6.2,6.17,3.78,64.0
6498,0.89,Ideal,G,VVS2,61.7,55,4062,6.22,6.19,3.83,64.0
6499,0.93,Premium,G,SI1,61,59,4062,6.34,6.28,3.85,64.0
6500,0.9,Premium,E,VS2,62.3,55,4062,6.18,6.14,3.84,65.0
6501,0.97,Premium,F,SI2,61.9,58,4063,6.31,6.35,3.92,65.0
6502,0.97,Very Good,F,SI2,59.9,59,4063,6.38,6.45,3.84,65.0
6503,0.97,Fair,F,SI1,56.4,66,4063,6.59,6.54,3.7,65.0
6504,0.9,Premium,H,VS1,61.8,56,4064,6.18,6.16,3.81,65.0
6505,0.9,Very Good,H,VS2,62.1,60,4064,6.11,6.2,3.82,65.0
6506,1.01,Very Good,D,SI2,62.9,59,4064,6.29,6.37,3.98,65.0
6507,1.01,Good,G,SI1,63.1,55,4064,6.31,6.33,3.99,65.0
6508,1.01,Very Good,G,SI1,62.3,59,4064,6.34,6.37,3.96,65.0
6509,0.96,Very Good,H,SI1,63.1,58,4064,6.2,6.25,3.93,65.0
6510,0.9,Premium,H,VS1,63,59,4064,6.13,6.1,3.85,65.0
6511,1.12,Premium,J,SI1,62.3,57,4064,6.72,6.61,4.15,65.0
6512,1.12,Premium,J,SI1,62.7,55,4064,6.65,6.61,4.16,65.0
6513,1.44,Premium,J,SI2,58.2,58,4064,7.39,7.35,4.29,65.0
6514,0.9,Ideal,H,VS1,61.2,57,4064,6.28,6.24,3.83,65.0
6515,0.9,Premium,H,VS1,61.5,59,4064,6.19,6.13,3.79,65.0
6516,1.12,Premium,H,SI2,62.4,58,4065,6.58,6.63,4.12,65.0
6517,1.1,Good,E,SI2,63.3,56,4065,6.53,6.58,4.15,65.0
6518,0.92,Ideal,F,SI2,62,54,4065,6.26,6.32,3.9,65.0
6519,1,Good,D,SI2,64.3,59,4065,6.21,6.3,4.02,65.0
6520,0.91,Very Good,H,VS1,61.7,56,4066,6.22,6.25,3.85,65.0
6521,0.91,Very Good,H,VS1,62.7,63,4066,6.1,6.03,3.8,65.0
6522,1.12,Very Good,J,SI2,58.5,60,4066,6.83,6.89,4.01,65.0
6523,1.1,Very Good,G,SI2,63.4,56,4066,6.56,6.54,4.15,65.0
6524,0.91,Ideal,D,SI2,62.6,54,4067,6.22,6.25,3.9,65.0
6525,0.91,Good,F,SI1,58,57,4067,6.36,6.47,3.72,65.0
6526,0.9,Very Good,D,SI1,62.4,63,4068,6.15,6.18,3.85,65.0
6527,0.9,Very Good,D,SI1,61.8,61,4068,6.16,6.2,3.82,65.0
6528,0.9,Very Good,D,SI1,62.5,63,4068,6.11,6.14,3.83,65.0
6529,0.9,Very Good,D,SI1,61.1,63,4068,6.17,6.21,3.78,65.0
6530,0.9,Good,D,SI1,63.2,62,4068,6.06,6.13,3.85,65.0
6531,0.9,Very Good,D,SI1,62.8,59,4068,6.06,6.1,3.82,65.0
6532,0.92,Ideal,G,SI2,62.4,56,4068,6.21,6.23,3.88,65.0
6533,0.95,Ideal,E,SI2,62.2,56,4068,6.26,6.35,3.92,65.0
6534,0.84,Ideal,E,SI1,61.7,53,4068,6.08,6.11,3.76,65.0
6535,0.8,Ideal,F,VS1,62.8,56,4070,5.91,5.96,3.73,65.0
6536,0.95,Premium,E,SI2,60.7,59,4070,6.36,6.3,3.84,65.0
6537,1.03,Premium,E,SI2,58.8,62,4070,6.58,6.51,3.85,65.0
6538,1.1,Ideal,E,SI2,59.4,54,4071,6.79,6.74,4.02,65.0
6539,1.18,Good,E,SI2,63.6,57,4071,6.74,6.72,4.28,65.0
6540,1.12,Premium,D,SI2,61.2,59,4071,6.7,6.66,4.09,65.0
6541,1.01,Premium,I,SI1,61.8,58,4072,6.45,6.37,3.96,65.0
6542,1.01,Premium,G,SI1,60.2,58,4072,6.48,6.44,3.89,65.0
6543,1.01,Very Good,F,SI2,63.1,57,4072,6.37,6.3,4,65.0
6544,1.01,Premium,D,SI2,61.7,59,4072,6.41,6.37,3.94,65.0
6545,0.9,Ideal,H,VS2,62.7,57,4072,6.13,6.15,3.85,65.0
6546,0.9,Good,H,VS1,60.6,61,4072,6.13,6.19,3.73,65.0
6547,1.01,Premium,H,SI2,59.4,59,4072,6.56,6.53,3.89,65.0
6548,1.01,Good,H,SI2,63.7,55,4072,6.37,6.32,4.04,65.0
6549,1.01,Fair,G,VS2,65.7,54,4072,6.32,6.28,4.14,65.0
6550,1.01,Very Good,I,SI1,63.4,62,4072,6.25,6.18,3.94,65.0
6551,1.01,Premium,F,SI2,62,59,4072,6.49,6.43,4.01,65.0
6552,1.01,Good,F,SI2,63.6,59,4072,6.38,6.34,4.04,65.0
6553,1.01,Premium,I,SI2,60.5,60,4072,6.52,6.5,3.94,65.0
6554,1.01,Premium,I,SI1,58.6,62,4072,6.51,6.45,3.8,65.0
6555,0.93,Premium,I,VS2,62.7,61,4073,6.24,6.14,3.88,65.0
6556,1.11,Ideal,J,SI2,62.5,57,4073,6.64,6.6,4.14,65.0
6557,0.9,Very Good,F,SI1,61.6,58,4074,6.12,6.26,3.81,65.0
6558,0.99,Premium,F,SI2,60.6,61,4075,6.45,6.38,3.89,65.0
6559,1.07,Premium,I,SI1,58.4,60,4075,6.78,6.68,3.93,65.0
6560,1.11,Very Good,I,SI2,63.1,57,4075,6.59,6.54,4.14,65.0
6561,1,Ideal,E,SI2,62.3,57,4077,6.33,6.28,3.93,65.0
6562,0.91,Ideal,E,VS2,62.1,55,4077,6.17,6.14,3.82,65.0
6563,0.92,Premium,H,VS2,61.3,58,4077,6.21,6.26,3.82,65.0
6564,1.01,Good,F,SI2,56.9,60,4077,6.68,6.64,3.79,65.0
6565,1,Good,E,SI2,61.5,64,4077,6.29,6.22,3.85,65.0
6566,0.9,Ideal,G,SI2,60.6,55,4077,6.27,6.33,3.82,65.0
6567,1,Premium,E,SI2,60.5,61,4077,6.38,6.31,3.84,65.0
6568,1.12,Premium,H,SI2,61,59,4077,6.72,6.66,4.08,65.0
6569,1,Premium,E,SI2,59.1,61,4077,6.44,6.39,3.79,65.0
6570,1,Very Good,E,SI2,59.5,63,4077,6.47,6.41,3.83,65.0
6571,1,Ideal,E,SI2,60.7,55,4077,6.39,6.33,3.86,65.0
6572,1.12,Premium,H,SI2,61,56,4077,6.68,6.65,4.07,65.0
6573,1,Premium,E,SI2,62.6,56,4077,6.43,6.39,4.01,65.0
6574,1.04,Ideal,H,SI2,59.6,56,4077,6.64,6.59,3.94,65.0
6575,1.04,Ideal,H,SI2,62.2,56,4077,6.51,6.48,4.04,65.0
6576,1.12,Premium,I,SI1,61.3,58,4077,6.69,6.68,4.1,65.0
6577,1,Premium,E,SI2,62,59,4077,6.43,6.3,3.95,65.0
6578,1,Premium,I,VS1,60.6,58,4077,6.47,6.4,3.9,65.0
6579,1,Fair,E,SI2,64.6,60,4077,6.23,6.18,4.01,65.0
6580,0.9,Good,D,SI2,64,59,4078,6.04,6.09,3.88,65.0
6581,0.9,Very Good,D,SI2,62.9,56,4078,6.09,6.19,3.86,65.0
6582,0.9,Ideal,D,SI2,62.4,56,4078,6.16,6.24,3.87,65.0
6583,1.03,Premium,H,SI2,60.7,59,4078,6.48,6.54,3.95,65.0
6584,1.03,Ideal,I,SI1,61.3,56,4078,6.49,6.53,3.99,65.0
6585,1.03,Premium,H,SI2,62.3,59,4078,6.42,6.46,4.01,65.0
6586,1.09,Very Good,I,SI2,63.8,57,4078,6.5,6.55,4.16,65.0
6587,1.01,Ideal,H,SI2,60.7,59,4078,6.47,6.45,3.92,65.0
6588,1.01,Ideal,H,SI2,61.3,59,4078,6.5,6.46,3.97,65.0
6589,0.97,Ideal,E,SI2,62.3,56,4078,6.28,6.33,3.93,65.0
6590,1.06,Premium,E,SI1,59.2,60,4078,6.64,6.6,3.92,65.0
6591,1.02,Premium,G,SI2,58.1,58,4078,6.67,6.58,3.85,65.0
6592,1.19,Premium,G,SI2,62.4,59,4078,6.74,6.71,4.2,65.0
6593,1.01,Good,G,SI2,63.5,58,4079,6.34,6.39,4.04,65.0
6594,1.01,Ideal,G,SI2,59.5,57,4079,6.56,6.59,3.91,65.0
6595,0.9,Premium,G,VS2,60.6,61,4079,6.19,6.13,3.73,65.0
6596,1,Very Good,I,SI2,60.7,59,4080,6.4,6.46,3.9,65.0
6597,0.91,Very Good,G,SI1,63.5,58,4081,6.15,6.04,3.87,65.0
6598,0.9,Very Good,G,VS2,63.5,62,4081,6.07,6.11,3.87,65.0
6599,1,Very Good,F,SI2,62.8,57,4081,6.37,6.44,4.02,65.0
6600,1,Good,I,VS2,62.6,59,4081,6.28,6.33,3.95,66.0
6601,1,Very Good,F,SI2,62.9,59,4081,6.3,6.39,3.99,66.0
6602,1,Very Good,F,SI2,62.6,58,4081,6.31,6.37,3.97,66.0
6603,1,Good,F,SI2,63.8,58,4081,6.28,6.33,4.02,66.0
6604,1,Good,F,SI2,62.7,57,4081,6.29,6.34,3.96,66.0
6605,0.93,Very Good,F,SI1,58.8,60,4081,6.37,6.49,3.78,66.0
6606,0.93,Premium,F,SI1,62.5,58,4081,6.19,6.22,3.88,66.0
6607,0.91,Very Good,F,SI2,60.6,56,4081,6.27,6.3,3.81,66.0
6608,1,Good,H,SI2,63,56,4081,6.31,6.38,4,66.0
6609,0.9,Very Good,H,VS2,63.3,59,4082,6.05,6.01,3.82,66.0
6610,1,Very Good,F,SI2,60.2,59,4082,6.41,6.48,3.88,66.0
6611,0.74,Ideal,E,VVS2,62.2,57,4082,5.78,5.83,3.61,66.0
6612,0.72,Ideal,D,VS2,61.8,56,4082,5.74,5.78,3.56,66.0
6613,0.72,Ideal,D,VS2,61,55,4082,5.79,5.81,3.54,66.0
6614,0.9,Premium,H,VS2,61.8,58,4082,6.17,6.12,3.8,66.0
6615,0.9,Premium,H,VS2,61.3,59,4082,6.24,6.19,3.81,66.0
6616,0.9,Premium,H,VS2,62.7,59,4082,6.15,6.1,3.84,66.0
6617,0.9,Premium,H,VS2,62,57,4082,6.16,6.1,3.8,66.0
6618,0.9,Premium,H,VS2,61.8,56,4082,6.25,6.18,3.84,66.0
6619,0.9,Premium,H,VS2,60.7,58,4082,6.21,6.17,3.76,66.0
6620,1.35,Premium,J,SI1,62.1,54,4082,7.15,7.09,4.42,66.0
6621,1.1,Very Good,I,SI2,62.8,57,4083,6.56,6.63,4.14,66.0
6622,1.12,Premium,G,SI2,61.2,58,4084,6.67,6.69,4.09,66.0
6623,1.04,Very Good,G,SI2,60.3,62,4084,6.5,6.56,3.94,66.0
