id,carat,cut,color,clarity,depth,table,price,x,y,z,g
10931,1.05,Very Good,I,VS2,63.2,56,4895,6.47,6.51,4.1,109.0
10932,1.23,Very Good,J,VS2,62.9,59,4896,6.8,6.85,4.29,109.0
10933,1.1,Ideal,F,SI2,60.4,55,4897,6.77,6.73,4.08,109.0
10934,1.1,Ideal,I,VS2,62,56,4897,6.67,6.62,4.12,109.0
10935,0.9,Very Good,F,VS1,62.1,58,4898,6.15,6.19,3.83,109.0
10936,0.9,Good,F,VS1,62.8,60,4898,6.11,6.15,3.85,109.0
10937,1.47,Fair,H,I1,66.7,59,4898,6.98,6.94,4.64,109.0
10938,1.01,Very Good,F,SI1,59.5,62,4899,6.45,6.53,3.86,109.0
10939,1.01,Very Good,F,SI1,61,61,4899,6.44,6.47,3.94,109.0
10940,1.01,Good,F,SI1,63.3,59,4899,6.38,6.42,4.05,109.0
10941,1.01,Good,F,SI1,63.6,58,4899,6.31,6.37,4.03,109.0
10942,1.01,Very Good,F,SI1,59.7,61,4899,6.49,6.55,3.89,109.0
10943,1.01,Good,F,SI1,63.7,57,4899,6.35,6.4,4.06,109.0
10944,1.01,Good,F,SI1,63.8,59,4899,6.29,6.32,4.02,109.0
10945,1.01,Good,F,SI1,63.5,59,4899,6.29,6.38,4.02,109.0
10946,1.01,Premium,F,SI1,62.5,58,4899,6.39,6.42,4,109.0
10947,1.01,Premium,F,SI1,61.8,59,4899,6.34,6.41,3.94,109.0
10948,0.87,Ideal,G,VS2,61.8,56,4899,6.11,6.13,3.78,109.0
10949,1.07,Ideal,H,SI2,62.8,56,4899,6.5,6.56,4.1,109.0
10950,1.03,Ideal,G,SI1,60.9,57,4900,6.54,6.5,3.97,109.0
10951,1.06,Very Good,H,SI1,60.2,59,4900,6.6,6.55,3.96,109.0
10952,1.03,Ideal,H,SI1,62,56,4900,6.43,6.5,4.01,109.0
10953,0.97,Good,F,SI1,60.1,65,4900,6.46,6.36,3.85,109.0
10954,1.03,Premium,G,SI1,61.6,59,4900,6.53,6.5,4.01,109.0
10955,1.03,Ideal,G,SI1,61.6,57,4900,6.53,6.46,4,109.0
10956,1.03,Premium,G,SI1,58.2,59,4900,6.7,6.64,3.88,109.0
10957,1.25,Ideal,H,SI2,61.6,54,4900,6.94,6.88,4.25,109.0
10958,1,Very Good,F,SI2,62.6,59,4901,6.34,6.38,3.98,109.0
10959,1.02,Very Good,E,SI1,60.5,63,4901,6.54,6.48,3.94,109.0
10960,0.94,Very Good,D,SI1,58.4,58,4902,6.41,6.51,3.77,109.0
10961,0.94,Very Good,D,SI1,60.7,60,4902,6.27,6.32,3.82,109.0
10962,1.18,Fair,F,SI2,55.9,64,4903,7.15,7.01,3.95,109.0
10963,1.06,Premium,D,SI2,61.6,61,4903,6.59,6.53,4.04,109.0
10964,1.03,Very Good,G,SI1,63.1,58,4903,6.41,6.37,4.03,109.0
10965,1.06,Premium,G,SI1,59.6,58,4903,6.73,6.67,3.99,109.0
10966,0.78,Very Good,E,VVS1,61.3,60,4904,5.86,5.92,3.61,109.0
10967,1.02,Very Good,D,SI2,60.9,61,4904,6.47,6.53,3.96,109.0
10968,1.14,Very Good,J,VS1,61.5,59,4905,6.64,6.75,4.11,109.0
10969,1.08,Very Good,G,SI1,60.6,58,4906,6.58,6.73,4.03,109.0
10970,1.04,Very Good,D,SI2,58.6,58,4906,6.65,6.72,3.92,109.0
10971,1.14,Ideal,J,VS2,61.4,55,4906,6.74,6.77,4.15,109.0
10972,1.2,Premium,H,SI2,59.6,60,4906,6.91,6.84,4.1,109.0
10973,1.24,Premium,F,SI2,62.7,59,4907,6.83,6.77,4.26,109.0
10974,1.02,Premium,D,SI2,62.5,59,4907,6.43,6.38,4,109.0
10975,1.01,Premium,D,SI1,62.7,58,4909,6.38,6.34,3.99,109.0
10976,1.01,Good,D,SI1,64.1,60,4909,6.3,6.27,4.03,109.0
10977,1.01,Premium,D,SI1,59.1,61,4909,6.5,6.46,3.83,109.0
10978,1.01,Good,H,VS2,59.6,64,4909,6.53,6.45,3.87,109.0
10979,1.01,Ideal,H,VS2,62.1,54,4909,6.5,6.44,4.02,109.0
10980,1.01,Premium,H,VS2,62.3,60,4909,6.32,6.27,3.92,109.0
10981,1.13,Ideal,H,SI2,61.6,55,4911,6.68,6.72,4.13,109.0
10982,1.11,Premium,I,SI1,60.6,59,4911,6.73,6.66,4.06,109.0
10983,1.15,Ideal,H,SI1,63,57,4911,6.71,6.66,4.21,109.0
10984,1.04,Very Good,H,VS2,63.2,58,4911,6.45,6.42,4.07,109.0
10985,1.01,Good,E,SI1,63.4,59,4912,6.34,6.38,4.03,109.0
10986,1.01,Good,E,SI1,63.1,60,4912,6.34,6.37,4.01,109.0
10987,1.01,Very Good,E,SI1,62.6,57,4912,6.36,6.41,4,109.0
10988,1.01,Very Good,E,SI1,62.4,60,4912,6.32,6.35,3.95,109.0
10989,1.02,Premium,D,SI2,59.5,62,4912,6.56,6.52,3.89,109.0
10990,1.02,Ideal,E,SI2,61.6,55,4912,6.52,6.46,4,109.0
10991,0.91,Very Good,G,VVS2,62.1,60,4913,6.14,6.19,3.83,109.0
10992,1.21,Premium,H,SI2,62.9,58,4913,6.74,6.69,4.23,109.0
10993,1.12,Very Good,I,VS2,63.9,52,4914,6.58,6.65,4.23,109.0
10994,1.11,Very Good,E,SI2,62.8,55,4914,6.6,6.62,4.15,109.0
10995,0.91,Very Good,E,SI1,62.3,59,4914,6.18,6.21,3.86,109.0
10996,1.19,Ideal,H,SI2,62,57,4914,6.77,6.81,4.21,109.0
10997,1.17,Good,H,SI2,63.8,58,4914,6.73,6.57,4.24,109.0
10998,0.9,Premium,E,VS1,62.3,56,4914,6.19,6.1,3.83,109.0
10999,0.9,Good,G,VVS2,63.6,58,4914,6.11,6.1,3.88,109.0
11000,0.9,Premium,D,VS2,62.6,59,4914,6.17,6.14,3.85,110.0
11001,1.17,Good,I,SI1,63.6,61,4914,6.66,6.64,4.23,110.0
11002,1.22,Ideal,H,VS2,61.9,55,4914,6.88,6.83,4.24,110.0
11003,1.17,Premium,H,SI2,62.7,56,4914,6.74,6.68,4.21,110.0
11004,1.17,Premium,I,SI1,62.6,58,4914,6.71,6.64,4.18,110.0
11005,1.2,Fair,F,SI2,65.1,58,4915,6.62,6.56,4.29,110.0
11006,1.14,Very Good,E,SI2,62.6,56,4915,6.63,6.69,4.17,110.0
11007,1.15,Very Good,F,SI2,63.1,63,4915,6.67,6.57,4.18,110.0
11008,0.97,Premium,E,SI1,61,61,4915,6.32,6.28,3.84,110.0
11009,1.1,Premium,H,SI1,63,58,4916,6.6,6.55,4.14,110.0
11010,1.1,Premium,H,SI1,63,58,4916,6.6,6.55,4.14,110.0
11011,1.01,Premium,G,SI1,61.5,59,4916,6.43,6.48,3.97,110.0
11012,1.01,Very Good,G,SI1,62.6,59,4916,6.38,6.3,3.97,110.0
11013,1.01,Ideal,D,SI2,61.6,57,4916,6.42,6.46,3.97,110.0
11014,1.01,Ideal,D,SI2,61.3,54,4916,6.47,6.52,3.99,110.0
11015,1.01,Very Good,G,SI1,60.6,57,4916,6.49,6.52,3.94,110.0
11016,1.24,Premium,D,SI2,60.6,59,4916,6.99,6.96,4.23,110.0
11017,1.14,Ideal,H,SI1,62.2,57,4916,6.73,6.67,4.17,110.0
11018,0.59,Ideal,D,IF,60.9,60,4916,5.41,5.39,3.29,110.0
11019,1,Good,E,SI1,60.4,61,4916,6.37,6.44,3.87,110.0
11020,1,Good,E,SI1,59.3,61,4916,6.42,6.53,3.84,110.0
11021,1.2,Fair,H,SI2,64.8,60,4916,6.55,6.59,4.26,110.0
11022,1.1,Premium,H,SI1,61.6,56,4916,6.66,6.61,4.09,110.0
11023,1.24,Ideal,G,SI1,62.7,56,4916,6.89,6.85,4.31,110.0
11024,1.33,Fair,E,SI2,65,57,4916,6.93,6.89,4.49,110.0
11025,1.18,Premium,H,VS2,61.1,60,4916,6.8,6.76,4.14,110.0
11026,1.1,Ideal,H,SI1,60.2,56,4916,6.82,6.74,4.08,110.0
11027,0.91,Very Good,F,VS2,62.1,58,4917,6.19,6.24,3.86,110.0
11028,1.02,Ideal,H,SI2,62.5,53,4918,6.43,6.47,4.03,110.0
11029,1.07,Ideal,H,SI1,62,57,4918,6.56,6.51,4.05,110.0
11030,1.23,Premium,G,SI2,62.1,58,4918,6.85,6.8,4.24,110.0
11031,0.9,Ideal,D,SI1,61.8,57,4919,6.22,6.17,3.83,110.0
11032,0.9,Very Good,E,VS2,62.1,55,4919,6.14,6.23,3.84,110.0
11033,1,Very Good,G,SI1,61.4,57,4919,6.45,6.42,3.95,110.0
11034,0.91,Ideal,H,SI1,62.1,57,4919,6.18,6.21,3.85,110.0
11035,1.22,Premium,I,SI2,62.3,58,4919,6.85,6.8,4.25,110.0
11036,1.09,Good,H,SI1,63.6,56,4920,6.53,6.56,4.16,110.0
11037,1.06,Premium,I,VS1,62.4,55,4920,6.57,6.5,4.08,110.0
11038,0.9,Very Good,E,SI1,60.3,58,4921,6.26,6.32,3.79,110.0
11039,0.9,Ideal,E,SI1,61.7,57,4921,6.18,6.24,3.83,110.0
11040,1.01,Premium,H,VS2,60.7,61,4921,6.47,6.39,3.9,110.0
11041,0.33,Premium,E,SI2,59.7,58,594,4.53,4.48,2.69,110.0
11042,0.33,Ideal,G,SI2,60.2,57,594,4.5,4.47,2.7,110.0
11043,0.31,Ideal,H,VS2,61.6,55,595,4.34,4.38,2.69,110.0
11044,0.25,Ideal,F,VS1,62.1,57,595,4.01,4.04,2.5,110.0
11045,0.25,Ideal,F,VS1,61.1,58,595,4.04,4.08,2.48,110.0
11046,0.25,Ideal,F,VS1,61.8,56,595,4.07,4.09,2.52,110.0
11047,0.31,Ideal,E,SI1,60.6,56,595,4.39,4.42,2.67,110.0
11048,0.31,Ideal,H,SI1,61.9,56,595,4.38,4.35,2.7,110.0
11049,0.37,Good,I,VS2,64,56,595,4.58,4.45,2.89,110.0
11050,0.32,Very Good,H,VVS2,62.4,56,596,4.35,4.37,2.72,110.0
11051,0.28,Very Good,F,VVS2,61.8,60,596,4.16,4.19,2.58,110.0
11052,0.28,Very Good,E,VVS2,63.6,56,596,4.13,4.17,2.64,110.0
11053,0.28,Very Good,E,VVS2,61.4,60,596,4.18,4.22,2.58,110.0
11054,0.32,Very Good,I,VVS1,60.9,57,596,4.45,4.48,2.71,110.0
11055,0.28,Very Good,D,VVS1,60.3,62,596,4.22,4.24,2.55,110.0
11056,0.31,Ideal,H,VVS2,61.2,56,596,4.34,4.37,2.66,110.0
11057,0.31,Ideal,G,VS1,61.6,55,596,4.37,4.4,2.7,110.0
11058,0.4,Ideal,H,SI2,61.9,58,596,4.71,4.73,2.92,110.0
11059,0.4,Ideal,H,SI2,62.2,56,596,4.71,4.75,2.94,110.0
11060,0.35,Ideal,F,SI1,61.5,55.9,596,4.53,4.56,2.8,110.0
11061,0.34,Ideal,D,SI1,60.9,56,596,4.53,4.56,2.76,110.0
11062,0.28,Good,F,VVS2,61.2,62,596,4.16,4.21,2.56,110.0
11063,0.35,Good,F,VS2,57.9,60,596,4.65,4.68,2.7,110.0
11064,0.38,Premium,E,SI2,59.9,56,596,4.79,4.72,2.85,110.0
11065,0.34,Good,E,SI1,63.9,56,596,4.44,4.48,2.85,110.0
11066,0.34,Premium,E,SI1,61.8,58,596,4.47,4.5,2.77,110.0
11067,0.34,Very Good,G,VS2,62.9,55,596,4.45,4.52,2.82,110.0
11068,0.34,Ideal,E,SI1,62,57,596,4.46,4.48,2.77,110.0
11069,0.34,Ideal,H,VS1,62.7,57,596,4.45,4.48,2.8,110.0
11070,0.34,Ideal,E,SI1,62.7,55,596,4.46,4.47,2.8,110.0
11071,1.01,Ideal,E,SI2,61.9,56,4921,6.46,6.43,3.99,110.0
11072,1.01,Premium,E,SI2,60,61,4921,6.53,6.47,3.9,110.0
11073,0.91,Very Good,H,VS2,62.6,57,4922,6.15,6.21,3.87,110.0
11074,1.13,Very Good,E,SI1,62.7,57,4922,6.62,6.65,4.16,110.0
11075,0.91,Very Good,G,SI1,62.8,56,4922,6.16,6.2,3.88,110.0
11076,0.91,Ideal,G,SI1,62,56,4922,6.19,6.22,3.85,110.0
11077,0.91,Ideal,G,SI1,60.8,58,4922,6.21,6.29,3.8,110.0
11078,0.9,Very Good,F,VS2,62.3,58,4924,6.14,6.16,3.83,110.0
11079,0.9,Ideal,H,VVS2,62,57,4924,6.15,6.2,3.83,110.0
11080,1.02,Ideal,H,SI1,61.9,57,4924,6.4,6.46,3.98,110.0
11081,0.93,Very Good,F,VS2,62.7,58,4925,6.21,6.27,3.91,110.0
11082,0.9,Very Good,E,VS2,60.4,59,4925,6.26,6.3,3.79,110.0
11083,1.15,Ideal,I,SI1,62.3,57,4925,6.74,6.67,4.18,110.0
11084,1,Fair,F,SI1,62.6,59,4925,6.25,6.3,3.93,110.0
11085,0.81,Ideal,F,VVS2,62.2,53.9,4926,5.97,6.01,3.72,110.0
11086,1.21,Fair,E,SI2,65.6,59,4926,6.62,6.56,4.32,110.0
11087,0.72,Ideal,E,VVS2,61.7,55,4927,5.76,5.78,3.56,110.0
11088,1.2,Ideal,J,VS2,62.3,57,4927,6.82,6.75,4.23,110.0
11089,1.15,Ideal,G,SI2,62.3,56,4927,6.75,6.67,4.18,110.0
11090,1,Good,D,SI1,63.8,53,4928,6.35,6.4,4.07,110.0
11091,1.01,Good,E,SI1,56.9,61,4928,6.65,6.6,3.77,110.0
11092,1,Ideal,D,SI1,62.5,55,4928,6.43,6.38,4,110.0
11093,1.03,Ideal,G,SI2,62.3,59,4928,6.44,6.46,4.02,110.0
11094,1.03,Ideal,G,SI1,61.9,56,4928,6.46,6.5,4.01,110.0
11095,1,Fair,G,VVS2,65.5,54,4928,6.3,6.22,4.1,110.0
11096,1.1,Premium,F,SI2,62,59,4928,6.62,6.6,4.1,110.0
11097,1,Premium,D,SI2,59.9,59,4928,6.48,6.44,3.87,110.0
11098,1.21,Very Good,I,SI2,60,58,4929,6.89,6.97,4.16,110.0
11099,1,Premium,H,VS2,60.7,60,4930,6.55,6.49,3.96,110.0
11100,1.27,Ideal,J,SI2,61.2,55.7,4931,6.95,6.99,4.27,111.0
11101,0.82,Ideal,F,VS2,61.3,56,4931,6.02,6.05,3.7,111.0
11102,0.9,Ideal,G,VS1,61.8,56,4931,6.19,6.24,3.84,111.0
11103,1.19,Good,J,VS1,63.6,54,4931,6.78,6.74,4.3,111.0
11104,1.02,Very Good,H,SI1,62.8,58,4932,6.37,6.43,4.02,111.0
11105,1.02,Very Good,H,SI1,62.2,58,4932,6.42,6.48,4.01,111.0
11106,1.13,Ideal,H,SI2,62.1,55,4932,6.65,6.68,4.14,111.0
11107,1.05,Ideal,D,SI2,60.2,57,4932,6.58,6.65,3.98,111.0
11108,1.03,Premium,H,SI1,61.9,58,4932,6.49,6.43,4,111.0
11109,1.03,Very Good,H,SI1,63.3,57,4932,6.41,6.39,4.05,111.0
11110,1.03,Premium,H,SI1,62.2,60,4932,6.43,6.4,3.99,111.0
11111,1.08,Very Good,I,SI1,62.2,57,4933,6.57,6.54,4.08,111.0
11112,1.21,Premium,E,SI2,61,58,4933,6.93,6.88,4.21,111.0
11113,1.14,Very Good,G,SI2,59.5,59,4935,6.79,6.85,4.06,111.0
11114,1.02,Fair,H,SI1,56.9,58,4935,6.64,6.75,3.81,111.0
11115,1,Good,E,SI1,62.4,59,4936,6.35,6.4,3.98,111.0
11116,1.02,Good,F,SI1,64.3,58,4936,6.28,6.32,4.05,111.0
11117,1.13,Premium,E,SI2,61.4,59,4936,6.78,6.7,4.14,111.0
11118,1.13,Ideal,I,SI1,61.4,57,4936,6.72,6.69,4.12,111.0
11119,1.27,Ideal,G,SI2,58.8,56,4936,7.16,7.06,4.18,111.0
11120,1.05,Good,H,SI1,63.2,56,4937,6.47,6.51,4.1,111.0
11121,1.05,Ideal,H,SI1,62.5,56,4937,6.43,6.52,4.05,111.0
11122,0.71,Ideal,F,VVS1,61.1,54,4937,5.78,5.84,3.55,111.0
11123,1.24,Ideal,I,SI2,60.7,57,4937,6.98,6.92,4.22,111.0
11124,1.29,Very Good,G,SI2,63.3,61,4937,6.84,6.8,4.32,111.0
11125,1.1,Very Good,H,SI1,62.4,58,4938,6.58,6.62,4.12,111.0
11126,1,Ideal,F,SI1,62.4,55,4939,6.45,6.37,4,111.0
11127,1,Ideal,F,SI1,60,57,4939,6.45,6.41,3.86,111.0
11128,0.9,Very Good,H,VS1,63,55,4939,6.18,6.13,3.88,111.0
11129,1.5,Fair,H,I1,65.7,58,4939,7.07,7.02,4.63,111.0
11130,1.5,Fair,H,I1,66.6,54,4939,7.05,7.01,4.68,111.0
11131,1.01,Premium,D,SI2,61,62,4939,6.43,6.39,3.91,111.0
11132,1.26,Ideal,E,SI2,62.4,57,4939,6.91,6.85,4.29,111.0
11133,0.91,Ideal,H,VS1,60.8,58,4939,6.27,6.32,3.83,111.0
11134,1,Premium,F,SI1,62.8,59,4939,6.36,6.32,3.98,111.0
11135,1,Premium,F,SI1,59.7,60,4939,6.51,6.48,3.88,111.0
11136,1,Premium,F,SI1,59.3,60,4939,6.61,6.57,3.91,111.0
11137,1.4,Premium,J,SI1,62.9,59,4939,7.16,7.07,4.48,111.0
11138,1.15,Premium,I,SI1,62.5,60,4939,6.72,6.68,4.19,111.0
11139,1,Very Good,F,SI1,63.4,61,4939,6.35,6.29,4.01,111.0
11140,1,Premium,F,SI1,61.4,62,4939,6.36,6.32,3.89,111.0
11141,1,Good,F,SI1,63.6,58,4939,6.31,6.27,4,111.0
11142,1.05,Premium,E,SI2,62.3,56,4939,6.54,6.47,4.05,111.0
11143,1.15,Very Good,D,SI2,63.5,58,4939,6.73,6.69,4.26,111.0
11144,1.13,Ideal,I,VS2,62.3,56,4940,6.63,6.73,4.16,111.0
11145,0.9,Ideal,E,SI1,61.7,57,4940,6.21,6.24,3.84,111.0
11146,1.04,Ideal,I,SI1,61.9,54,4941,6.51,6.57,4.05,111.0
11147,1.03,Premium,F,SI1,62.2,59,4942,6.45,6.41,4,111.0
11148,1.11,Premium,I,VS2,60.4,58,4942,6.79,6.73,4.08,111.0
11149,1.11,Ideal,F,SI2,61.7,55,4942,6.66,6.63,4.1,111.0
11150,1.07,Premium,E,SI2,61.3,59,4943,6.58,6.64,4.05,111.0
11151,1.07,Premium,E,SI2,59.7,58,4943,6.66,6.68,3.98,111.0
11152,1.01,Ideal,H,SI1,61.2,58,4943,6.42,6.49,3.95,111.0
11153,1.01,Premium,H,SI1,61.8,60,4943,6.44,6.38,3.96,111.0
11154,0.97,Ideal,H,VS2,62.9,56,4943,6.35,6.31,3.98,111.0
11155,0.91,Premium,H,VVS1,62.5,59,4944,6.19,6.16,3.86,111.0
11156,1.21,Very Good,H,SI1,63.5,58,4944,6.73,6.63,4.24,111.0
11157,0.9,Very Good,D,SI2,62.5,55,4946,6.16,6.2,3.86,111.0
11158,1.02,Ideal,D,SI2,61.4,56,4946,6.42,6.57,3.99,111.0
11159,1.21,Premium,D,SI2,59.7,58,4946,7.06,6.96,4.19,111.0
11160,1.02,Good,F,SI1,63.3,58,4948,6.35,6.39,4.03,111.0
11161,1.02,Good,D,SI1,56.9,62,4948,6.64,6.69,3.79,111.0
11162,1.02,Very Good,F,SI1,62.5,57,4948,6.35,6.41,3.99,111.0
11163,1.04,Very Good,I,SI1,62.9,54,4948,6.42,6.49,4.06,111.0
11164,1.04,Premium,G,SI1,62.6,55,4948,6.49,6.42,4.04,111.0
11165,1.14,Premium,H,SI1,62.5,58,4948,6.71,6.67,4.18,111.0
11166,1.07,Premium,D,SI2,62.4,61,4949,6.51,6.48,4.05,111.0
11167,1.07,Very Good,G,SI1,63.1,59,4949,6.49,6.45,4.08,111.0
11168,1.07,Premium,G,SI1,60.5,62,4949,6.69,6.6,4.02,111.0
11169,1.07,Premium,D,SI2,62.6,61,4949,6.49,6.42,4.04,111.0
11170,1.01,Premium,H,SI1,61.9,57,4949,6.49,6.4,3.99,111.0
11171,1.25,Very Good,I,SI2,61,60,4950,6.93,6.98,4.24,111.0
11172,1,Premium,H,VS1,62.4,58,4950,6.43,6.4,4,111.0
11173,0.98,Ideal,F,SI1,62.7,55,4950,6.37,6.27,3.96,111.0
11174,0.7,Ideal,F,VVS1,61,56,4951,5.72,5.75,3.5,111.0
11175,0.7,Ideal,F,VVS1,61.7,56,4951,5.68,5.73,3.52,111.0
11176,1.12,Very Good,F,SI2,61.5,58,4953,6.63,6.68,4.09,111.0
11177,1,Very Good,H,SI1,61.9,58,4953,6.3,6.37,3.92,111.0
11178,1.26,Good,I,SI2,63.7,58,4953,6.84,6.79,4.34,111.0
11179,1.14,Ideal,I,SI1,62.2,56,4953,6.65,6.7,4.15,111.0
11180,1,Premium,E,SI1,61.9,62,4953,6.4,6.34,3.94,111.0
11181,1.08,Premium,F,SI1,62.1,58,4953,6.61,6.57,4.09,111.0
11182,1.34,Premium,G,SI2,60.1,61,4953,7.11,7.06,4.26,111.0
11184,1.12,Ideal,G,SI2,62.2,55,4955,6.68,6.64,4.14,111.0
11185,1.07,Ideal,H,SI1,61.1,56,4955,6.63,6.6,4.04,111.0
11186,1.01,Premium,H,VVS1,60.5,57,4955,6.55,6.48,3.94,111.0
11187,1,Ideal,D,SI2,61.5,56,4956,6.45,6.41,3.95,111.0
11188,1,Ideal,G,SI1,62,57,4956,6.39,6.32,3.94,111.0
11189,1.18,Premium,I,SI1,60.5,59,4956,6.9,6.82,4.15,111.0
11190,1.18,Premium,H,SI2,61.6,57,4956,6.81,6.73,4.17,111.0
11191,1.18,Premium,H,SI2,58.7,60,4956,7.01,6.93,4.09,111.0
11192,1.18,Premium,I,SI1,61.1,59,4956,6.78,6.73,4.13,111.0
11193,1,Ideal,G,SI1,61.6,55,4956,6.51,6.41,3.98,111.0
11194,1,Ideal,G,SI1,62.4,56,4956,6.41,6.34,3.98,111.0
11195,1,Ideal,G,SI1,62.2,57,4956,6.45,6.38,3.99,111.0
11196,1,Premium,G,SI1,63,59,4956,6.44,6.32,4.02,111.0
11197,1.14,Very Good,D,SI2,59.2,61,4957,6.82,6.84,4.04,111.0
11198,1.02,Premium,H,VS2,60,58,4958,6.56,6.5,3.92,111.0
11199,1.07,Ideal,I,SI1,62,55,4958,6.56,6.6,4.08,111.0
11200,0.95,Ideal,H,SI1,61.9,56,4958,6.31,6.35,3.92,112.0
11201,1.16,Premium,I,VS2,62.2,58,4958,6.74,6.67,4.17,112.0
11202,1.02,Premium,H,VS2,61,60,4958,6.5,6.46,3.95,112.0
11203,1.09,Very Good,I,VS2,62,56,4959,6.57,6.59,4.08,112.0
11204,1.13,Very Good,H,SI1,60.1,60,4959,6.73,6.77,4.06,112.0
11205,1.13,Ideal,H,SI1,62,57,4959,6.66,6.73,4.15,112.0
11206,1.01,Very Good,H,VS2,61,63,4959,6.38,6.41,3.9,112.0
11207,1.01,Premium,H,VS2,61.3,59,4959,6.44,6.48,3.96,112.0
11208,1.01,Premium,H,VS2,61.2,59,4959,6.45,6.47,3.95,112.0
11209,1.01,Good,H,VS2,63.5,61,4959,6.24,6.32,3.99,112.0
11210,1.15,Premium,H,SI2,62.9,56,4959,6.7,6.59,4.18,112.0
11211,1.15,Premium,I,SI1,59.6,58,4959,6.86,6.82,4.08,112.0
11212,1.23,Ideal,J,SI1,63.1,58,4959,6.8,6.74,4.27,112.0
11213,1.15,Ideal,H,SI2,62,56,4959,6.75,6.68,4.16,112.0
11214,1.11,Premium,H,SI1,61.9,58,4960,6.63,6.59,4.09,112.0
11215,1.23,Very Good,J,VS2,62.8,59,4960,6.75,6.82,4.26,112.0
11216,0.9,Very Good,F,VS1,62.5,58,4961,6.1,6.15,3.83,112.0
11217,0.9,Very Good,F,VS1,62.4,59,4961,6.1,6.15,3.82,112.0
11218,0.93,Premium,F,VS2,61.7,58,4961,6.22,6.29,3.86,112.0
11219,0.93,Premium,F,VS2,62.1,59,4961,6.24,6.28,3.89,112.0
11220,1,Very Good,F,SI1,59.4,60,4961,6.47,6.52,3.86,112.0
11221,1,Good,F,SI1,57.9,62,4961,6.55,6.58,3.8,112.0
11222,1.1,Ideal,I,VS2,61.8,56,4962,6.65,6.6,4.1,112.0
11223,0.9,Very Good,H,VVS2,63.5,55,4963,6.14,6.08,3.88,112.0
11224,1.2,Very Good,J,VS2,62.6,57,4963,6.72,6.8,4.23,112.0
11225,1.11,Good,I,VS2,63.6,58,4963,6.52,6.57,4.16,112.0
11226,1.03,Very Good,D,SI2,63.3,58,4963,6.38,6.42,4.05,112.0
11227,0.83,Ideal,G,VVS1,61.9,56,4963,6.03,6.05,3.74,112.0
11228,1.02,Good,G,SI1,63.6,58,4964,6.34,6.39,4.05,112.0
11229,1.02,Very Good,D,SI2,58.8,58,4964,6.62,6.68,3.91,112.0
11230,1.02,Very Good,D,SI2,62.8,55,4964,6.38,6.46,4.03,112.0
11231,1.02,Very Good,G,SI1,62.8,57,4964,6.35,6.38,4,112.0
11232,1.03,Very Good,H,SI2,62.8,59,4964,6.41,6.46,4.04,112.0
11233,0.9,Ideal,H,VS1,61.8,55,4964,6.21,6.14,3.82,112.0
11234,1.13,Premium,I,VS2,62.4,59,4964,6.63,6.58,4.12,112.0
11235,1.08,Ideal,H,SI1,62.8,57,4964,6.55,6.51,4.1,112.0
11236,1.32,Very Good,I,SI2,60.9,59,4965,7.02,7.19,4.33,112.0
11237,1.09,Ideal,H,SI1,61.8,57,4965,6.57,6.6,4.07,112.0
11238,1.01,Premium,H,SI1,60,58,4965,6.6,6.54,3.94,112.0
11239,1.01,Premium,H,SI1,61.8,59,4965,6.41,6.37,3.95,112.0
11240,1.55,Good,G,I1,63.6,58,4965,7.34,7.29,4.65,112.0
11241,1.01,Ideal,H,SI1,62.6,55,4965,6.44,6.38,4.01,112.0
11242,1.26,Fair,G,SI2,53.2,61,4966,7.44,7.36,3.94,112.0
11243,1.1,Premium,E,SI2,59.1,60,4967,6.77,6.7,3.98,112.0
11244,1.1,Premium,E,SI2,59.1,60,4967,6.77,6.7,3.98,112.0
11245,1.1,Good,I,VS1,63.7,60,4967,6.61,6.45,4.16,112.0
11246,1.28,Very Good,J,SI1,63.4,59,4967,6.89,6.84,4.35,112.0
11247,1.05,Good,E,SI1,64.2,61,4967,6.41,6.33,4.09,112.0
11248,1.28,Ideal,J,SI1,61.2,57,4967,7.02,6.96,4.28,112.0
11249,1.02,Ideal,F,SI2,61.6,56,4968,6.47,6.5,3.99,112.0
11250,1.21,Ideal,J,SI1,61.9,57,4968,6.84,6.89,4.25,112.0
11251,1.21,Premium,J,VS2,61.9,58,4968,6.84,6.79,4.22,112.0
11252,1.21,Ideal,J,VS2,59.6,57,4968,6.98,6.94,4.15,112.0
11253,1.01,Ideal,F,SI1,62.5,56,4969,6.38,6.42,4,112.0
11254,1.01,Very Good,F,SI1,62.1,57,4969,6.41,6.48,4,112.0
11255,1.01,Very Good,F,SI1,61.3,59,4969,6.44,6.47,3.96,112.0
11256,1.01,Premium,F,SI1,62.3,59,4969,6.38,6.4,3.98,112.0
11257,1.22,Very Good,J,SI1,58.8,61,4969,6.94,7,4.1,112.0
11258,1.11,Ideal,E,SI2,62.2,56,4969,6.58,6.66,4.12,112.0
11259,1.11,Ideal,E,SI2,61.2,57,4969,6.7,6.74,4.11,112.0
11260,0.91,Premium,E,VS1,62.7,59,4969,6.19,6.15,3.87,112.0
11261,1.16,Premium,G,SI2,62.6,58,4969,6.72,6.66,4.19,112.0
11262,0.91,Premium,D,VS2,62,60,4969,6.23,6.19,3.85,112.0
11263,0.91,Premium,E,VS1,62.8,60,4969,6.11,6.08,3.83,112.0
